id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
S;SUL;2025-07-13 05:00:00;8512.20099999
SE;SUDESTE;2025-07-13 05:00:00;30544.38799999
N;NORTE;2025-07-13 06:00:00;7166.73
NE;NORDESTE;2025-07-13 06:00:00;9958.29399999
S;SUL;2025-07-13 06:00:00;8782.82999999
SE;SUDESTE;2025-07-13 06:00:00;30981.131
N;NORTE;2025-07-13 07:00:00;7057.078
NE;NORDESTE;2025-07-13 07:00:00;9787.36
S;SUL;2025-07-13 07:00:00;9188.17299999
SE;SUDESTE;2025-07-13 07:00:00;31781.484
N;NORTE;2025-07-13 08:00:00;7015.891
NE;NORDESTE;2025-07-13 08:00:00;9371.93699999
S;SUL;2025-07-13 08:00:00;9926.74299999
SE;SUDESTE;2025-07-13 08:00:00;33117.935
N;NORTE;2025-07-13 09:00:00;7003.148
NE;NORDESTE;2025-07-13 09:00:00;9335.06299999
S;SUL;2025-07-13 09:00:00;10471.357
SE;SUDESTE;2025-07-13 09:00:00;33677.23
N;NORTE;2025-07-13 10:00:00;7056.278
NE;NORDESTE;2025-07-13 10:00:00;9511.27599999
S;SUL;2025-07-13 10:00:00;10903.42499999
SE;SUDESTE;2025-07-13 10:00:00;34209.896
N;NORTE;2025-07-13 11:00:00;7174.595
NE;NORDESTE;2025-07-13 11:00:00;9579.54799999
S;SUL;2025-07-13 11:00:00;11029.49699999
SE;SUDESTE;2025-07-13 11:00:00;34626.589
N;NORTE;2025-07-13 12:00:00;7126.555
NE;NORDESTE;2025-07-13 12:00:00;9532.34399999
S;SUL;2025-07-13 12:00:00;10348.27799999
SE;SUDESTE;2025-07-13 12:00:00;34471.12799999
N;NORTE;2025-07-13 13:00:00;7193.87
NE;NORDESTE;2025-07-13 13:00:00;9269.891
S;SUL;2025-07-13 13:00:00;9681.953
SE;SUDESTE;2025-07-13 13:00:00;33682.04499999
N;NORTE;2025-07-13 14:00:00;7259.82099999
NE;NORDESTE;2025-07-13 14:00:00;9257.394
S;SUL;2025-07-13 14:00:00;9406.998
SE;SUDESTE;2025-07-13 14:00:00;33412.446
N;NORTE;2025-07-13 15:00:00;7222.693
NE;NORDESTE;2025-07-13 15:00:00;9811.46299999
S;SUL;2025-07-13 15:00:00;9775.592
SE;SUDESTE;2025-07-13 15:00:00;34259.848
N;NORTE;2025-07-13 16:00:00;7240.67899999
NE;NORDESTE;2025-07-13 16:00:00;10639.80899999
S;SUL;2025-07-13 16:00:00;10623.70099999
SE;SUDESTE;2025-07-13 16:00:00;36259.66599999
N;NORTE;2025-07-13 17:00:00;7363.663
NE;NORDESTE;2025-07-13 17:00:00;11766.85199999
S;SUL;2025-07-13 17:00:00;12290.856
SE;SUDESTE;2025-07-13 17:00:00;40366.433
N;NORTE;2025-07-13 18:00:00;7704.97099999
NE;NORDESTE;2025-07-13 18:00:00;12743.40699999
S;SUL;2025-07-13 18:00:00;14527.68499999
SE;SUDESTE;2025-07-13 18:00:00;44213.653
N;NORTE;2025-07-13 19:00:00;7947.178
NE;NORDESTE;2025-07-13 19:00:00;12531.322
S;SUL;2025-07-13 19:00:00;14185.59799999
SE;SUDESTE;2025-07-13 19:00:00;43059.36
N;NORTE;2025-07-13 20:00:00;7957.48399999
NE;NORDESTE;2025-07-13 20:00:00;12431.132
S;SUL;2025-07-13 20:00:00;13637.81399999
SE;SUDESTE;2025-07-13 20:00:00;41982.923
N;NORTE;2025-07-13 21:00:00;8079.579
NE;NORDESTE;2025-07-13 21:00:00;12404.456
S;SUL;2025-07-13 21:00:00;12976.52699999
SE;SUDESTE;2025-07-13 21:00:00;40564.795
N;NORTE;2025-07-13 22:00:00;8187.93199999
NE;NORDESTE;2025-07-13 22:00:00;12241.381
S;SUL;2025-07-13 22:00:00;12055.873
SE;SUDESTE;2025-07-13 22:00:00;38410.939
N;NORTE;2025-07-13 23:00:00;8209.909
NE;NORDESTE;2025-07-13 23:00:00;11938.196
S;SUL;2025-07-13 23:00:00;10953.944
SE;SUDESTE;2025-07-13 23:00:00;35752.672
N;NORTE;2025-07-14 00:00:00;8057.561
NE;NORDESTE;2025-07-14 00:00:00;11570.488
S;SUL;2025-07-14 00:00:00;10028.242
SE;SUDESTE;2025-07-14 00:00:00;33526.144
N;NORTE;2025-07-14 01:00:00;7886.573
NE;NORDESTE;2025-07-14 01:00:00;11238.785
S;SUL;2025-07-14 01:00:00;9519.178
SE;SUDESTE;2025-07-14 01:00:00;31986.958
N;NORTE;2025-07-14 02:00:00;7715.13
NE;NORDESTE;2025-07-14 02:00:00;10982.26899999
S;SUL;2025-07-14 02:00:00;9314.204
SE;SUDESTE;2025-07-14 02:00:00;31017.268
N;NORTE;2025-07-14 03:00:00;7555.088
NE;NORDESTE;2025-07-14 03:00:00;10849.085
S;SUL;2025-07-14 03:00:00;9317.12
SE;SUDESTE;2025-07-14 03:00:00;30844.616
N;NORTE;2025-07-14 04:00:00;7437.87299999
NE;NORDESTE;2025-07-14 04:00:00;10817.922
S;SUL;2025-07-14 04:00:00;9594.61299999
SE;SUDESTE;2025-07-14 04:00:00;31286.97399999
N;NORTE;2025-07-14 05:00:00;7348.778
NE;NORDESTE;2025-07-14 05:00:00;10838.87299999
S;SUL;2025-07-14 05:00:00;10523.874
SE;SUDESTE;2025-07-14 05:00:00;33057.00499999
N;NORTE;2025-07-14 06:00:00;7162.61199999
NE;NORDESTE;2025-07-14 06:00:00;10786.618
S;SUL;2025-07-14 06:00:00;12167.747
SE;SUDESTE;2025-07-14 06:00:00;36166.866
N;NORTE;2025-07-14 07:00:00;7351.65699999
NE;NORDESTE;2025-07-14 07:00:00;11115.107
S;SUL;2025-07-14 07:00:00;13820.04499999
SE;SUDESTE;2025-07-14 07:00:00;39710.33899999
N;NORTE;2025-07-14 08:00:00;7637.789
NE;NORDESTE;2025-07-14 08:00:00;11596.35799999
S;SUL;2025-07-14 08:00:00;15038.377
SE;SUDESTE;2025-07-14 08:00:00;42438.658
N;NORTE;2025-07-14 09:00:00;7916.596
NE;NORDESTE;2025-07-14 09:00:00;11868.9
S;SUL;2025-07-14 09:00:00;15168.881
SE;SUDESTE;2025-07-14 09:00:00;43363.21299999
N;NORTE;2025-07-14 10:00:00;8056.26099999
NE;NORDESTE;2025-07-14 10:00:00;12073.50799999
S;SUL;2025-07-14 10:00:00;15233.945
SE;SUDESTE;2025-07-14 10:00:00;43760.14099999
N;NORTE;2025-07-14 11:00:00;8074.197
NE;NORDESTE;2025-07-14 11:00:00;12015.291
S;SUL;2025-07-14 11:00:00;14921.40199999
SE;SUDESTE;2025-07-14 11:00:00;43391.206
N;NORTE;2025-07-14 12:00:00;8022.001
NE;NORDESTE;2025-07-14 12:00:00;11634.132
S;SUL;2025-07-14 12:00:00;13452.567
SE;SUDESTE;2025-07-14 12:00:00;42653.068
N;NORTE;2025-07-14 13:00:00;8196.412
NE;NORDESTE;2025-07-14 13:00:00;11652.588
S;SUL;2025-07-14 13:00:00;13662.698
SE;SUDESTE;2025-07-14 13:00:00;43142.585
N;NORTE;2025-07-14 14:00:00;8492.806
NE;NORDESTE;2025-07-14 14:00:00;11999.223
S;SUL;2025-07-14 14:00:00;13976.08
SE;SUDESTE;2025-07-14 14:00:00;43514.89
N;NORTE;2025-07-14 15:00:00;8515.84899999
NE;NORDESTE;2025-07-14 15:00:00;12306.06499999
S;SUL;2025-07-14 15:00:00;14358.246
SE;SUDESTE;2025-07-14 15:00:00;44208.398
N;NORTE;2025-07-14 16:00:00;8421.285
NE;NORDESTE;2025-07-14 16:00:00;12743.79
S;SUL;2025-07-14 16:00:00;15165.133
SE;SUDESTE;2025-07-14 16:00:00;45288.70199999
N;NORTE;2025-07-14 17:00:00;8149.225
NE;NORDESTE;2025-07-14 17:00:00;13121.50299999
S;SUL;2025-07-14 17:00:00;15817.59599999
SE;SUDESTE;2025-07-14 17:00:00;46320.745
N;NORTE;2025-07-14 18:00:00;8027.59599999
NE;NORDESTE;2025-07-14 18:00:00;13500.993
S;SUL;2025-07-14 18:00:00;17208.99199999
SE;SUDESTE;2025-07-14 18:00:00;49879.31999999
N;NORTE;2025-07-14 19:00:00;8180.231
NE;NORDESTE;2025-07-14 19:00:00;13286.818
S;SUL;2025-07-14 19:00:00;17129.714
SE;SUDESTE;2025-07-14 19:00:00;49543.59
N;NORTE;2025-07-14 20:00:00;8267.865
NE;NORDESTE;2025-07-14 20:00:00;12981.335
S;SUL;2025-07-14 20:00:00;16423.12899999
SE;SUDESTE;2025-07-14 20:00:00;48189.075
N;NORTE;2025-07-14 21:00:00;8445.35
NE;NORDESTE;2025-07-14 21:00:00;13233.344
S;SUL;2025-07-14 21:00:00;15631.907
SE;SUDESTE;2025-07-14 21:00:00;46419.763
N;NORTE;2025-07-14 22:00:00;8497.539
NE;NORDESTE;2025-07-14 22:00:00;13027.124
S;SUL;2025-07-14 22:00:00;14391.065
SE;SUDESTE;2025-07-14 22:00:00;43479.148
N;NORTE;2025-07-14 23:00:00;8395.62099999
NE;NORDESTE;2025-07-14 23:00:00;12562.085
S;SUL;2025-07-14 23:00:00;12847.43499999
SE;SUDESTE;2025-07-14 23:00:00;40020.517
N;NORTE;2025-07-15 00:00:00;8143.774
NE;NORDESTE;2025-07-15 00:00:00;11956.958
S;SUL;2025-07-15 00:00:00;11583.924
SE;SUDESTE;2025-07-15 00:00:00;37199.266
N;NORTE;2025-07-15 01:00:00;7937.518
NE;NORDESTE;2025-07-15 01:00:00;11652.96999999
S;SUL;2025-07-15 01:00:00;10847.038
SE;SUDESTE;2025-07-15 01:00:00;35236.094
N;NORTE;2025-07-15 02:00:00;7733.81299999
NE;NORDESTE;2025-07-15 02:00:00;11483.71899999
S;SUL;2025-07-15 02:00:00;10448.785
SE;SUDESTE;2025-07-15 02:00:00;34038.57
N;NORTE;2025-07-15 03:00:00;7530.329
NE;NORDESTE;2025-07-15 03:00:00;11430.436
S;SUL;2025-07-15 03:00:00;10359.561
SE;SUDESTE;2025-07-15 03:00:00;33615.09999999
N;NORTE;2025-07-15 04:00:00;7404.613
NE;NORDESTE;2025-07-15 04:00:00;11327.642
S;SUL;2025-07-15 04:00:00;10500.337
SE;SUDESTE;2025-07-15 04:00:00;33830.572
N;NORTE;2025-07-15 05:00:00;7311.50099999
NE;NORDESTE;2025-07-15 05:00:00;11332.96999999
S;SUL;2025-07-15 05:00:00;11239.247
SE;SUDESTE;2025-07-15 05:00:00;35586.716
N;NORTE;2025-07-15 06:00:00;7136.179
NE;NORDESTE;2025-07-15 06:00:00;11277.248
S;SUL;2025-07-15 06:00:00;12845.47099999
SE;SUDESTE;2025-07-15 06:00:00;38264.00199999
N;NORTE;2025-07-15 07:00:00;7275.028
NE;NORDESTE;2025-07-15 07:00:00;11715.224
S;SUL;2025-07-15 07:00:00;14561.34999999
SE;SUDESTE;2025-07-15 07:00:00;41264.815
N;NORTE;2025-07-15 08:00:00;7751.701
NE;NORDESTE;2025-07-15 08:00:00;12110.843
S;SUL;2025-07-15 08:00:00;15635.07999999
SE;SUDESTE;2025-07-15 08:00:00;42563.831
N;NORTE;2025-07-15 09:00:00;8048.302
NE;NORDESTE;2025-07-15 09:00:00;12300.68399999
S;SUL;2025-07-15 09:00:00;15672.914
SE;SUDESTE;2025-07-15 09:00:00;43185.821
N;NORTE;2025-07-15 10:00:00;8248.106
NE;NORDESTE;2025-07-15 10:00:00;12453.414
S;SUL;2025-07-15 10:00:00;15729.82
SE;SUDESTE;2025-07-15 10:00:00;43823.882
N;NORTE;2025-07-15 11:00:00;8321.284
NE;NORDESTE;2025-07-15 11:00:00;12289.803
S;SUL;2025-07-15 11:00:00;15313.409
SE;SUDESTE;2025-07-15 11:00:00;43651.20399999
N;NORTE;2025-07-15 12:00:00;8371.761
NE;NORDESTE;2025-07-15 12:00:00;11897.948
S;SUL;2025-07-15 12:00:00;13787.588
SE;SUDESTE;2025-07-15 12:00:00;43111.02
N;NORTE;2025-07-15 13:00:00;8393.25399999
NE;NORDESTE;2025-07-15 13:00:00;11982.408
S;SUL;2025-07-15 13:00:00;13985.773
SE;SUDESTE;2025-07-15 13:00:00;43564.196
N;NORTE;2025-07-15 14:00:00;8562.374
NE;NORDESTE;2025-07-15 14:00:00;12226.431
S;SUL;2025-07-15 14:00:00;14217.879
SE;SUDESTE;2025-07-15 14:00:00;43826.213
N;NORTE;2025-07-15 15:00:00;8488.06799999
NE;NORDESTE;2025-07-15 15:00:00;12539.45999999
S;SUL;2025-07-15 15:00:00;14453.499
SE;SUDESTE;2025-07-15 15:00:00;44501.93799999
N;NORTE;2025-07-15 16:00:00;8275.343
NE;NORDESTE;2025-07-15 16:00:00;12809.52899999
S;SUL;2025-07-15 16:00:00;15245.428
SE;SUDESTE;2025-07-15 16:00:00;45734.812
N;NORTE;2025-07-15 17:00:00;8005.713
NE;NORDESTE;2025-07-15 17:00:00;13200.028
S;SUL;2025-07-15 17:00:00;15942.37399999
SE;SUDESTE;2025-07-15 17:00:00;47155.64199999
N;NORTE;2025-07-15 18:00:00;7947.825
NE;NORDESTE;2025-07-15 18:00:00;13750.79
S;SUL;2025-07-15 18:00:00;17431.839
SE;SUDESTE;2025-07-15 18:00:00;50800.80899999
N;NORTE;2025-07-15 19:00:00;8115.925
NE;NORDESTE;2025-07-15 19:00:00;13308.736
S;SUL;2025-07-15 19:00:00;17314.84999999
SE;SUDESTE;2025-07-15 19:00:00;50150.18599999
N;NORTE;2025-07-15 20:00:00;8165.669
NE;NORDESTE;2025-07-15 20:00:00;12871.22199999
S;SUL;2025-07-15 20:00:00;16495.23699999
SE;SUDESTE;2025-07-15 20:00:00;48806.942
N;NORTE;2025-07-15 21:00:00;8271.29199999
NE;NORDESTE;2025-07-15 21:00:00;13105.872
S;SUL;2025-07-15 21:00:00;15698.83199999
SE;SUDESTE;2025-07-15 21:00:00;47173.538
N;NORTE;2025-07-15 22:00:00;8374.0
NE;NORDESTE;2025-07-15 22:00:00;12894.621
S;SUL;2025-07-15 22:00:00;14454.02
SE;SUDESTE;2025-07-15 22:00:00;44008.42
N;NORTE;2025-07-15 23:00:00;8318.723
NE;NORDESTE;2025-07-15 23:00:00;12310.962
S;SUL;2025-07-15 23:00:00;12986.707
SE;SUDESTE;2025-07-15 23:00:00;40350.818
N;NORTE;2025-07-16 00:00:00;8133.143
NE;NORDESTE;2025-07-16 00:00:00;11914.588
S;SUL;2025-07-16 00:00:00;11686.50899999
SE;SUDESTE;2025-07-16 00:00:00;37239.621
N;NORTE;2025-07-16 01:00:00;7953.33
NE;NORDESTE;2025-07-16 01:00:00;11722.03399999
S;SUL;2025-07-16 01:00:00;10886.158
SE;SUDESTE;2025-07-16 01:00:00;35205.64
N;NORTE;2025-07-16 02:00:00;7736.933
NE;NORDESTE;2025-07-16 02:00:00;11557.348
S;SUL;2025-07-16 02:00:00;10463.525
SE;SUDESTE;2025-07-16 02:00:00;34134.117
N;NORTE;2025-07-16 03:00:00;7662.776
NE;NORDESTE;2025-07-16 03:00:00;11345.376
S;SUL;2025-07-16 03:00:00;10361.94
SE;SUDESTE;2025-07-16 03:00:00;33671.497
N;NORTE;2025-07-16 04:00:00;7521.02799999
NE;NORDESTE;2025-07-16 04:00:00;11262.206
S;SUL;2025-07-16 04:00:00;10540.61999999
SE;SUDESTE;2025-07-16 04:00:00;33952.77699999
N;NORTE;2025-07-16 05:00:00;7424.679
NE;NORDESTE;2025-07-16 05:00:00;11236.053
S;SUL;2025-07-16 05:00:00;11296.128
SE;SUDESTE;2025-07-16 05:00:00;35440.09099999
N;NORTE;2025-07-16 06:00:00;7207.25
NE;NORDESTE;2025-07-16 06:00:00;11173.96
S;SUL;2025-07-16 06:00:00;12875.118
SE;SUDESTE;2025-07-16 06:00:00;38309.92
N;NORTE;2025-07-16 07:00:00;7305.111
NE;NORDESTE;2025-07-16 07:00:00;11702.55699999
S;SUL;2025-07-16 07:00:00;14623.01199999
SE;SUDESTE;2025-07-16 07:00:00;41005.886
N;NORTE;2025-07-16 08:00:00;7764.09
NE;NORDESTE;2025-07-16 08:00:00;11743.875
S;SUL;2025-07-16 08:00:00;15950.685
SE;SUDESTE;2025-07-16 08:00:00;42026.233
N;NORTE;2025-07-16 09:00:00;8018.267
NE;NORDESTE;2025-07-16 09:00:00;11681.682
S;SUL;2025-07-16 09:00:00;16482.023
SE;SUDESTE;2025-07-16 09:00:00;42059.361
N;NORTE;2025-07-16 10:00:00;8040.73
NE;NORDESTE;2025-07-16 10:00:00;11897.07199999
S;SUL;2025-07-16 10:00:00;16721.574
SE;SUDESTE;2025-07-16 10:00:00;43234.593
N;NORTE;2025-07-16 11:00:00;8195.522
NE;NORDESTE;2025-07-16 11:00:00;11950.093
S;SUL;2025-07-16 11:00:00;16403.56399999
SE;SUDESTE;2025-07-16 11:00:00;43211.40299999
N;NORTE;2025-07-16 12:00:00;8108.261
NE;NORDESTE;2025-07-16 12:00:00;11608.614
S;SUL;2025-07-16 12:00:00;14436.416
SE;SUDESTE;2025-07-16 12:00:00;42803.301
N;NORTE;2025-07-16 13:00:00;8375.86599999
NE;NORDESTE;2025-07-16 13:00:00;11875.75
S;SUL;2025-07-16 13:00:00;14615.997
SE;SUDESTE;2025-07-16 13:00:00;43440.90399999
N;NORTE;2025-07-16 14:00:00;8662.743
NE;NORDESTE;2025-07-16 14:00:00;11996.34899999
S;SUL;2025-07-16 14:00:00;14810.506
SE;SUDESTE;2025-07-16 14:00:00;43869.994
N;NORTE;2025-07-16 15:00:00;8610.88399999
NE;NORDESTE;2025-07-16 15:00:00;12342.469
S;SUL;2025-07-16 15:00:00;15078.05599999
SE;SUDESTE;2025-07-16 15:00:00;44338.155
N;NORTE;2025-07-16 16:00:00;8308.712
NE;NORDESTE;2025-07-16 16:00:00;12998.255
S;SUL;2025-07-16 16:00:00;15696.52299999
SE;SUDESTE;2025-07-16 16:00:00;45340.26099999
N;NORTE;2025-07-16 17:00:00;8048.57299999
NE;NORDESTE;2025-07-16 17:00:00;13337.403
S;SUL;2025-07-16 17:00:00;16203.95599999
SE;SUDESTE;2025-07-16 17:00:00;46928.919
N;NORTE;2025-07-16 18:00:00;7888.085
NE;NORDESTE;2025-07-16 18:00:00;13850.51899999
S;SUL;2025-07-16 18:00:00;17600.503
SE;SUDESTE;2025-07-16 18:00:00;50946.094
N;NORTE;2025-07-16 19:00:00;8097.998
NE;NORDESTE;2025-07-16 19:00:00;13469.42399999
S;SUL;2025-07-16 19:00:00;17191.36999999
SE;SUDESTE;2025-07-16 19:00:00;50027.406
N;NORTE;2025-07-16 20:00:00;8165.618
NE;NORDESTE;2025-07-16 20:00:00;13241.50799999
S;SUL;2025-07-16 20:00:00;16378.96899999
SE;SUDESTE;2025-07-16 20:00:00;48356.96999999
N;NORTE;2025-07-16 21:00:00;8339.144
NE;NORDESTE;2025-07-16 21:00:00;13550.323
S;SUL;2025-07-16 21:00:00;15662.758
SE;SUDESTE;2025-07-16 21:00:00;46663.05599999
N;NORTE;2025-07-16 22:00:00;8467.703
NE;NORDESTE;2025-07-16 22:00:00;13439.71499999
S;SUL;2025-07-16 22:00:00;14586.97599999
SE;SUDESTE;2025-07-16 22:00:00;43836.162
N;NORTE;2025-07-16 23:00:00;8339.572
NE;NORDESTE;2025-07-16 23:00:00;13122.93299999
S;SUL;2025-07-16 23:00:00;13084.25099999
SE;SUDESTE;2025-07-16 23:00:00;40265.438
N;NORTE;2025-07-17 00:00:00;8228.46
NE;NORDESTE;2025-07-17 00:00:00;12689.72799999
S;SUL;2025-07-17 00:00:00;11847.477
SE;SUDESTE;2025-07-17 00:00:00;37392.16199999
N;NORTE;2025-07-17 01:00:00;8007.262
NE;NORDESTE;2025-07-17 01:00:00;12297.716
S;SUL;2025-07-17 01:00:00;11028.27899999
SE;SUDESTE;2025-07-17 01:00:00;35392.95999999
N;NORTE;2025-07-17 02:00:00;7819.888
NE;NORDESTE;2025-07-17 02:00:00;11883.841
S;SUL;2025-07-17 02:00:00;10613.375
SE;SUDESTE;2025-07-17 02:00:00;34213.868
N;NORTE;2025-07-17 03:00:00;7641.847
NE;NORDESTE;2025-07-17 03:00:00;11648.52
S;SUL;2025-07-17 03:00:00;10530.26099999
SE;SUDESTE;2025-07-17 03:00:00;33641.992
N;NORTE;2025-07-17 04:00:00;7522.852
NE;NORDESTE;2025-07-17 04:00:00;11544.431
S;SUL;2025-07-17 04:00:00;10680.092
SE;SUDESTE;2025-07-17 04:00:00;33932.10499999
N;NORTE;2025-07-17 05:00:00;7433.936
NE;NORDESTE;2025-07-17 05:00:00;11541.91199999
S;SUL;2025-07-17 05:00:00;11434.758
SE;SUDESTE;2025-07-17 05:00:00;35427.973
N;NORTE;2025-07-17 06:00:00;7253.1
NE;NORDESTE;2025-07-17 06:00:00;11424.092
S;SUL;2025-07-17 06:00:00;12986.74299999
SE;SUDESTE;2025-07-17 06:00:00;38056.60999999
N;NORTE;2025-07-17 07:00:00;7348.39
NE;NORDESTE;2025-07-17 07:00:00;11614.165
S;SUL;2025-07-17 07:00:00;14491.808
SE;SUDESTE;2025-07-17 07:00:00;40648.29599999
N;NORTE;2025-07-17 08:00:00;7752.374
NE;NORDESTE;2025-07-17 08:00:00;11721.34499999
S;SUL;2025-07-17 08:00:00;15537.74099999
SE;SUDESTE;2025-07-17 08:00:00;42513.451
N;NORTE;2025-07-17 09:00:00;8025.152
NE;NORDESTE;2025-07-17 09:00:00;11888.944
S;SUL;2025-07-17 09:00:00;15655.574
SE;SUDESTE;2025-07-17 09:00:00;42953.39099999
N;NORTE;2025-07-17 10:00:00;8210.949
NE;NORDESTE;2025-07-17 10:00:00;12243.67699999
S;SUL;2025-07-17 10:00:00;15981.911
SE;SUDESTE;2025-07-17 10:00:00;43720.156
N;NORTE;2025-07-17 11:00:00;8294.383
NE;NORDESTE;2025-07-17 11:00:00;12054.47499999
S;SUL;2025-07-17 11:00:00;16010.687
SE;SUDESTE;2025-07-17 11:00:00;43910.01
N;NORTE;2025-07-17 12:00:00;8265.791
NE;NORDESTE;2025-07-17 12:00:00;11588.37199999
S;SUL;2025-07-17 12:00:00;14980.764
SE;SUDESTE;2025-07-17 12:00:00;43525.837
N;NORTE;2025-07-17 13:00:00;8419.68
NE;NORDESTE;2025-07-17 13:00:00;11723.95099999
S;SUL;2025-07-17 13:00:00;15776.34499999
SE;SUDESTE;2025-07-17 13:00:00;44073.31399999
N;NORTE;2025-07-17 14:00:00;8668.82199999
NE;NORDESTE;2025-07-17 14:00:00;12097.57
S;SUL;2025-07-17 14:00:00;16110.30999999
SE;SUDESTE;2025-07-17 14:00:00;44415.637
N;NORTE;2025-07-17 15:00:00;8636.90699999
NE;NORDESTE;2025-07-17 15:00:00;12561.243
S;SUL;2025-07-17 15:00:00;16085.31199999
SE;SUDESTE;2025-07-17 15:00:00;44877.70099999
N;NORTE;2025-07-17 16:00:00;8511.703
NE;NORDESTE;2025-07-17 16:00:00;13071.16
S;SUL;2025-07-17 16:00:00;16360.069
SE;SUDESTE;2025-07-17 16:00:00;46562.57799999
N;NORTE;2025-07-17 17:00:00;8220.714
NE;NORDESTE;2025-07-17 17:00:00;13395.639
S;SUL;2025-07-17 17:00:00;16635.983
SE;SUDESTE;2025-07-17 17:00:00;47895.426
N;NORTE;2025-07-17 18:00:00;8070.27799999
NE;NORDESTE;2025-07-17 18:00:00;13850.166
S;SUL;2025-07-17 18:00:00;17814.8
SE;SUDESTE;2025-07-17 18:00:00;51268.26999999
N;NORTE;2025-07-17 19:00:00;8323.71099999
NE;NORDESTE;2025-07-17 19:00:00;13681.293
S;SUL;2025-07-17 19:00:00;17657.482
SE;SUDESTE;2025-07-17 19:00:00;50379.10299999
N;NORTE;2025-07-17 20:00:00;8377.54
NE;NORDESTE;2025-07-17 20:00:00;13498.838
S;SUL;2025-07-17 20:00:00;16810.088
SE;SUDESTE;2025-07-17 20:00:00;48900.359
N;NORTE;2025-07-17 21:00:00;8462.43799999
NE;NORDESTE;2025-07-17 21:00:00;13750.038
S;SUL;2025-07-17 21:00:00;16001.80999999
SE;SUDESTE;2025-07-17 21:00:00;47186.707
N;NORTE;2025-07-17 22:00:00;8573.428
NE;NORDESTE;2025-07-17 22:00:00;13658.97199999
S;SUL;2025-07-17 22:00:00;14844.535
SE;SUDESTE;2025-07-17 22:00:00;44313.622
N;NORTE;2025-07-17 23:00:00;8512.644
NE;NORDESTE;2025-07-17 23:00:00;13235.971
S;SUL;2025-07-17 23:00:00;13327.53199999
SE;SUDESTE;2025-07-17 23:00:00;40798.76699999
N;NORTE;2025-07-18 00:00:00;8414.859
NE;NORDESTE;2025-07-18 00:00:00;12880.471
S;SUL;2025-07-18 00:00:00;11946.852
SE;SUDESTE;2025-07-18 00:00:00;37703.82
N;NORTE;2025-07-18 01:00:00;8195.445
NE;NORDESTE;2025-07-18 01:00:00;12760.06299999
S;SUL;2025-07-18 01:00:00;11120.73899999
SE;SUDESTE;2025-07-18 01:00:00;35623.152
N;NORTE;2025-07-18 02:00:00;7950.364
NE;NORDESTE;2025-07-18 02:00:00;12461.743
S;SUL;2025-07-18 02:00:00;10640.28
SE;SUDESTE;2025-07-18 02:00:00;34671.362
N;NORTE;2025-07-18 03:00:00;7750.763
NE;NORDESTE;2025-07-18 03:00:00;12163.15399999
S;SUL;2025-07-18 03:00:00;10482.60199999
SE;SUDESTE;2025-07-18 03:00:00;34121.449
N;NORTE;2025-07-18 04:00:00;7584.885
NE;NORDESTE;2025-07-18 04:00:00;11915.616
S;SUL;2025-07-18 04:00:00;10651.83199999
SE;SUDESTE;2025-07-18 04:00:00;34363.687
N;NORTE;2025-07-18 05:00:00;7520.005
NE;NORDESTE;2025-07-18 05:00:00;11949.084
S;SUL;2025-07-18 05:00:00;11422.206
SE;SUDESTE;2025-07-18 05:00:00;35770.782
N;NORTE;2025-07-18 06:00:00;7477.35699999
NE;NORDESTE;2025-07-18 06:00:00;11882.755
S;SUL;2025-07-18 06:00:00;12980.663
SE;SUDESTE;2025-07-18 06:00:00;38611.35
N;NORTE;2025-07-18 07:00:00;7546.26799999
NE;NORDESTE;2025-07-18 07:00:00;11984.84699999
S;SUL;2025-07-18 07:00:00;14603.199
SE;SUDESTE;2025-07-18 07:00:00;41406.04
N;NORTE;2025-07-18 08:00:00;7778.634
NE;NORDESTE;2025-07-18 08:00:00;12478.576
S;SUL;2025-07-18 08:00:00;15586.72
SE;SUDESTE;2025-07-18 08:00:00;43062.635
N;NORTE;2025-07-18 09:00:00;7882.665
NE;NORDESTE;2025-07-18 09:00:00;12249.914
S;SUL;2025-07-18 09:00:00;15547.461
SE;SUDESTE;2025-07-18 09:00:00;43487.517
N;NORTE;2025-07-18 10:00:00;8232.26299999
NE;NORDESTE;2025-07-18 10:00:00;12021.007
S;SUL;2025-07-18 10:00:00;15770.81
SE;SUDESTE;2025-07-18 10:00:00;43967.69999999
N;NORTE;2025-07-18 11:00:00;8254.239
NE;NORDESTE;2025-07-18 11:00:00;11922.986
S;SUL;2025-07-18 11:00:00;15508.88499999
SE;SUDESTE;2025-07-18 11:00:00;43712.799
N;NORTE;2025-07-18 12:00:00;8261.08
NE;NORDESTE;2025-07-18 12:00:00;11657.749
S;SUL;2025-07-18 12:00:00;14209.941
SE;SUDESTE;2025-07-18 12:00:00;43295.28099999
N;NORTE;2025-07-18 13:00:00;8534.394
NE;NORDESTE;2025-07-18 13:00:00;11728.554
S;SUL;2025-07-18 13:00:00;14593.891
SE;SUDESTE;2025-07-18 13:00:00;43826.31799999
N;NORTE;2025-07-18 14:00:00;8805.66
NE;NORDESTE;2025-07-18 14:00:00;12092.771
S;SUL;2025-07-18 14:00:00;14654.72299999
SE;SUDESTE;2025-07-18 14:00:00;44264.90499999
N;NORTE;2025-07-18 15:00:00;8761.232
