id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
NE;NORDESTE;2025-05-05 07:00:00;2267.938;256.439;14011.838;6502.939;12956.498;10082.65599999
N;NORTE;2025-05-05 07:00:00;8966.636;878.791;30.963;590.542;7464.34199999;3002.59
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 07:00:00;40631.853;7142.085;14150.793;13522.737;75268.33;179.14
SE;SUDESTE/CENTRO-OESTE;2025-05-05 07:00:00;24036.396;5222.997;3.0;5778.033;40734.738;-5694.31199999
S;SUL;2025-05-05 07:00:00;5360.883;783.858;104.992;651.22299999;14112.75;-7211.794
NE;NORDESTE;2025-05-05 08:00:00;2314.11;259.635;12743.809;7430.87699999;13640.83199999;9107.599
N;NORTE;2025-05-05 08:00:00;8693.24299999;838.77299999;42.576;1023.964;7855.23199999;2743.32399999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 08:00:00;38743.949;7150.713;12877.179;20473.891;78988.95;256.79
SE;SUDESTE/CENTRO-OESTE;2025-05-05 08:00:00;22061.758;5261.041;3.0;10224.711;42411.259;-4860.74899999
S;SUL;2025-05-05 08:00:00;5674.838;791.264;87.794;1794.339;15081.624;-6733.389
NE;NORDESTE;2025-05-05 09:00:00;2264.823;263.582;10934.72599999;7945.698;13791.68299999;7617.146
N;NORTE;2025-05-05 09:00:00;8362.548;976.319;46.34;1453.955;8127.535;2711.627
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 09:00:00;37121.812;7264.146;11046.283;24991.623;80134.85;289.01
SE;SUDESTE/CENTRO-OESTE;2025-05-05 09:00:00;21618.704;5233.67699999;3.0;12682.176;43242.538;-3704.981
S;SUL;2025-05-05 09:00:00;4875.737;790.568;62.217;2909.794;14973.09699999;-6334.781
NE;NORDESTE;2025-05-05 10:00:00;2262.358;270.73399999;9220.435;8322.62999999;13970.487;6105.67
N;NORTE;2025-05-05 10:00:00;8462.93299999;1009.537;47.504;1757.53899999;8422.03099999;2855.482
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 10:00:00;37248.655;7367.849;9324.766;28149.595;81801.31;289.55
SE;SUDESTE/CENTRO-OESTE;2025-05-05 10:00:00;21660.965;5265.975;3.0;14295.478;44243.59;-3018.172
S;SUL;2025-05-05 10:00:00;4862.399;821.603;53.827;3773.948;15165.20599999;-5653.42899999
NE;NORDESTE;2025-05-05 11:00:00;2257.92;267.703;7598.468;8151.38499999;13918.84699999;4356.629
N;NORTE;2025-05-05 11:00:00;8745.50499999;1006.657;46.973;1843.67999999;8417.06699999;3225.748
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 11:00:00;38521.926;7316.506;7705.436;29067.415;82321.6;289.68
SE;SUDESTE/CENTRO-OESTE;2025-05-05 11:00:00;21854.841;5235.335;3.0;14799.754;44741.601;-2848.671
S;SUL;2025-05-05 11:00:00;5663.66;806.81099999;56.995;4272.59599999;15244.086;-4444.024
NE;NORDESTE;2025-05-05 12:00:00;2275.66199999;271.69;7066.424;8169.77999999;13563.36099999;4220.195
N;NORTE;2025-05-05 12:00:00;8732.305;1011.353;47.879;1856.81599999;8429.03999999;3219.31299999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 12:00:00;37163.085;7366.824;7204.143;28982.546;80425.88;290.71
SE;SUDESTE/CENTRO-OESTE;2025-05-05 12:00:00;21973.30199999;5256.272;3.0;14641.017;44389.461;-2515.87
S;SUL;2025-05-05 12:00:00;4181.816;827.509;86.84;4314.933;14044.022;-4632.924
NE;NORDESTE;2025-05-05 13:00:00;2466.474;274.47;7673.566;8816.231;13928.115;5302.626
N;NORTE;2025-05-05 13:00:00;9255.786;1008.288;48.184;1690.495;8709.12;3293.633
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 13:00:00;38482.289;7329.179;7856.201;28865.52;82242.69;290.5
SE;SUDESTE/CENTRO-OESTE;2025-05-05 13:00:00;22536.42199999;5239.136;3.0;14414.556;45033.381;-2840.267
S;SUL;2025-05-05 13:00:00;4223.607;807.285;131.451;3944.238;14572.075;-5465.494
NE;NORDESTE;2025-05-05 14:00:00;2359.675;272.978;8346.222;8301.449;14167.793;5112.531
N;NORTE;2025-05-05 14:00:00;10844.33599999;1040.921;46.882;1430.804;9014.40699999;4348.536
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 14:00:00;42396.856;7371.176;8543.196;25969.143;83990.1;290.27
SE;SUDESTE/CENTRO-OESTE;2025-05-05 14:00:00;23527.933;5245.683;3.0;13020.315;45745.269;-3948.338
S;SUL;2025-05-05 14:00:00;5664.912;811.594;147.092;3216.575;15062.628;-5222.455
NE;NORDESTE;2025-05-05 15:00:00;2856.497;269.921;9514.04999999;6601.735;14347.24699999;4894.956
N;NORTE;2025-05-05 15:00:00;12253.181;1075.964;107.426;1070.14799999;9079.66;5427.059
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 15:00:00;47961.222;7632.99;9800.667;19904.788;85010.02;289.65
SE;SUDESTE/CENTRO-OESTE;2025-05-05 15:00:00;26493.96899999;5472.505;3.0;10053.134;46246.238;-4223.62999999
S;SUL;2025-05-05 15:00:00;6357.575;814.6;176.191;2179.771;15336.87;-5808.733
NE;NORDESTE;2025-05-05 16:00:00;3648.767;269.19899999;11152.316;3332.28;14576.548;3826.01399999
N;NORTE;2025-05-05 16:00:00;15187.28799999;1090.529;163.103;598.658;9339.93699999;7699.641
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 16:00:00;57315.195;7944.024;11532.783;10275.536;86777.62;289.92
SE;SUDESTE/CENTRO-OESTE;2025-05-05 16:00:00;30927.874;5781.54599999;3.0;5328.715;46788.194;-4747.05899999
S;SUL;2025-05-05 16:00:00;7551.266;802.75;214.364;1015.883;16072.943;-6488.67999999
NE;NORDESTE;2025-05-05 17:00:00;4871.156;268.878;12254.847;199.67399999;14557.803;3036.75199999
N;NORTE;2025-05-05 17:00:00;17373.65099999;1075.002;169.92599999;194.784;8755.75699999;10057.606
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 17:00:00;65079.036;8021.766;12708.266;1335.457;86854.57;289.95
SE;SUDESTE/CENTRO-OESTE;2025-05-05 17:00:00;34673.17099999;5877.64399999;3.0;789.708;47314.34899999;-5970.826
S;SUL;2025-05-05 17:00:00;8161.058;800.242;280.493;151.291;16226.662;-6833.578
NE;NORDESTE;2025-05-05 18:00:00;5704.079;274.157;13660.648;3.006;14818.091;4823.799
N;NORTE;2025-05-05 18:00:00;15810.96;1074.36099999;187.547;15.871;8373.42399999;8715.31499999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 18:00:00;68139.427;8020.382;14120.344;39.353;90029.31;290.2
SE;SUDESTE/CENTRO-OESTE;2025-05-05 18:00:00;38039.87;5872.02299999;3.5;20.476;49720.446;-5784.57699999
S;SUL;2025-05-05 18:00:00;8584.51799999;799.841;268.649;0.0;17117.34899999;-7464.341
NE;NORDESTE;2025-05-05 19:00:00;6148.06699999;272.209;14581.412;1.252;14702.906;6300.034
N;NORTE;2025-05-05 19:00:00;14420.07399999;1072.403;187.847;0.01;8469.239;7211.09499999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 19:00:00;66494.283;8032.871;15030.693;1.27;89268.93;290.19
SE;SUDESTE/CENTRO-OESTE;2025-05-05 19:00:00;38282.307;5855.479;4.0;0.008;49250.977;-5109.18299999
S;SUL;2025-05-05 19:00:00;7643.835;832.78;257.43399999;0.0;16845.809;-8111.76
NE;NORDESTE;2025-05-05 20:00:00;6133.46;271.6;15336.138;0.341;14700.525;7041.014
N;NORTE;2025-05-05 20:00:00;13944.32099999;1112.766;178.329;0.0;8673.34999999;6562.066
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 20:00:00;64493.483;8037.575;15844.247;0.341;88085.05;290.59
SE;SUDESTE/CENTRO-OESTE;2025-05-05 20:00:00;38166.61099999;5765.708;4.0;0.0;48564.52899999;-4628.21
S;SUL;2025-05-05 20:00:00;6249.091;887.501;325.77999999;0.0;16146.647;-8684.275
NE;NORDESTE;2025-05-05 21:00:00;6004.47599999;270.021;16405.799;0.402;15152.47899999;7528.219
N;NORTE;2025-05-05 21:00:00;13648.522;1125.268;248.825;0.0;8886.487;6136.128
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 21:00:00;62316.882;7969.73;16988.205;0.402;86987.29;287.93
SE;SUDESTE/CENTRO-OESTE;2025-05-05 21:00:00;37202.727;5729.198;4.0;0.0;47458.254;-4522.329
S;SUL;2025-05-05 21:00:00;5461.15699999;845.243;329.581;0.0;15490.065;-8854.084
NE;NORDESTE;2025-05-05 22:00:00;5528.552;268.726;16947.46099999;0.219;15087.75799999;7657.2
N;NORTE;2025-05-05 22:00:00;12762.841;1136.741;252.078;0.0;8933.974;5217.68599999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 22:00:00;57840.028;7983.017;17452.945;0.219;83216.24;59.97
SE;SUDESTE/CENTRO-OESTE;2025-05-05 22:00:00;34838.53799999;5771.129;4.0;0.0;44754.91899999;-4141.252
S;SUL;2025-05-05 22:00:00;4710.097;806.421;249.406;0.0;14439.589;-8673.665
NE;NORDESTE;2025-05-05 23:00:00;4488.294;267.72199999;17156.56999999;0.04;14747.43199999;7165.194
N;NORTE;2025-05-05 23:00:00;12055.863;1116.971;272.817;0.0;8795.93299999;4649.718
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-05 23:00:00;53046.951;7323.289;17587.742;0.04;77958.02;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-05 23:00:00;32882.555;5405.64399999;4.0;0.0;41274.725;-2982.526
S;SUL;2025-05-05 23:00:00;3620.23899999;532.952;154.35499999;0.0;13139.932;-8832.386
NE;NORDESTE;2025-05-06 00:00:00;3688.163;268.37599999;16961.255;0.0;14117.656;6800.138
N;NORTE;2025-05-06 00:00:00;12280.937;1111.42099999;283.313;0.0;8659.86;5015.81099999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 00:00:00;48828.004;7145.891;17378.777;0.0;73352.67;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 00:00:00;29750.93399999;5306.846;3.001;0.0;38435.59299999;-3374.812
S;SUL;2025-05-06 00:00:00;3107.96999999;459.24799999;131.20799999;0.0;12139.563;-8441.137
NE;NORDESTE;2025-05-06 01:00:00;3510.53;269.332;16429.12899999;0.0;13731.61899999;6477.372
N;NORTE;2025-05-06 01:00:00;12426.779;1103.947;233.363;0.0;8461.863;5302.22599999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 01:00:00;46090.085;7123.404;16824.317;0.0;70037.81;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 01:00:00;27637.124;5283.12899999;3.0;0.0;36387.537;-3464.28399999
S;SUL;2025-05-06 01:00:00;2515.652;466.996;158.82499999;0.0;11456.787;-8315.314
NE;NORDESTE;2025-05-06 02:00:00;3411.187;266.277;15356.278;0.0;13387.045;5646.697
N;NORTE;2025-05-06 02:00:00;12894.285;1062.931;211.23;0.0;8331.851;5836.59499999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 02:00:00;45279.842;7040.287;15749.671;0.0;68069.8;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 02:00:00;26521.108;5247.15;3.0;0.0;35227.858;-3456.59999999
S;SUL;2025-05-06 02:00:00;2453.26199999;463.929;179.163;0.0;11123.046;-8026.692
NE;NORDESTE;2025-05-06 03:00:00;3223.818;264.997;14878.79799999;0.0;13160.45899999;5207.154
N;NORTE;2025-05-06 03:00:00;12899.41599999;1041.911;259.795;0.0;8160.17899999;6040.94299999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 03:00:00;44802.985;7067.966;15309.146;0.0;67180.1;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 03:00:00;26203.012;5283.29999999;3.0;0.0;34822.658;-3333.34599999
S;SUL;2025-05-06 03:00:00;2476.73899999;477.758;167.553;0.0;11036.801;-7914.751
NE;NORDESTE;2025-05-06 04:00:00;3312.022;267.258;14440.834;0.653;13078.173;4942.594
N;NORTE;2025-05-06 04:00:00;13111.115;1043.80699999;256.163;0.0;8045.099;6365.986
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 04:00:00;45621.659;7134.752;14859.578;0.653;67616.64;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 04:00:00;26608.801;5353.628;3.0;0.0;35309.707;-3344.278
S;SUL;2025-05-06 04:00:00;2589.721;470.059;159.581;0.0;11183.663;-7964.302
NE;NORDESTE;2025-05-06 05:00:00;3230.534;267.682;14482.501;176.918;12856.011;5301.624
N;NORTE;2025-05-06 05:00:00;13493.498;1031.02;249.489;10.011;7927.246;6856.772
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 05:00:00;47775.076;7157.513;14948.252;195.886;70076.73;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 05:00:00;27476.50899999;5394.554;3.0;8.957;37285.483;-4402.463
S;SUL;2025-05-06 05:00:00;3574.535;464.257;213.262;0.0;12007.987;-7755.933
NE;NORDESTE;2025-05-06 06:00:00;2879.296;266.533;14084.18999999;2616.339;12617.842;7228.516
N;NORTE;2025-05-06 06:00:00;12577.74;1013.886;264.58499999;149.886;7619.71999999;6386.377
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 06:00:00;48362.025;7163.583;14595.715;3852.467;73973.79;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 06:00:00;27396.422;5419.06299999;3.0;1035.40299999;40178.021;-6324.133
S;SUL;2025-05-06 06:00:00;5508.567;464.101;243.94;50.839;13558.20699999;-7290.76
NE;NORDESTE;2025-05-06 07:00:00;2255.691;273.84699999;13876.05599999;6292.277;13077.21;9620.661
N;NORTE;2025-05-06 07:00:00;10003.26299999;1019.599;255.531;539.044;7593.035;4224.402
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 07:00:00;43032.366;7147.397;14385.179;13193.091;77758.03;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 07:00:00;24170.71099999;5390.889;3.0;5711.759;42251.99099999;-6975.63199999
S;SUL;2025-05-06 07:00:00;6602.701;463.062;250.592;650.011;14835.79699999;-6869.431
NE;NORDESTE;2025-05-06 08:00:00;2267.012;274.032;13087.979;7119.26;13699.154;9049.129
N;NORTE;2025-05-06 08:00:00;8485.636;1027.694;227.227;1002.405;8018.833;2724.129
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 08:00:00;40731.963;7117.731;13573.572;19238.491;80661.76;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 08:00:00;23058.993;5357.178;3.0;9319.62099999;43456.535;-5717.743
S;SUL;2025-05-06 08:00:00;6920.322;458.827;255.366;1797.205;15487.235;-6055.515
NE;NORDESTE;2025-05-06 09:00:00;2259.06;267.806;11546.48999999;8075.18199999;13923.93599999;8224.602
N;NORTE;2025-05-06 09:00:00;6980.687;1029.30699999;104.956;1403.934;8321.16599999;1197.718
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 09:00:00;38294.128;7097.238;11872.768;24252.429;81516.56;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 09:00:00;22241.575;5341.958;3.0;11875.238;43891.562;-4429.79099999
S;SUL;2025-05-06 09:00:00;6812.806;458.167;218.322;2898.075;15379.899;-4992.529
NE;NORDESTE;2025-05-06 10:00:00;2264.533;272.94;10163.996;8372.51399999;13937.811;7136.172
N;NORTE;2025-05-06 10:00:00;6961.25099999;1037.711;78.583;1728.675;8526.46799999;1279.752
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 10:00:00;38036.4;7068.327;10353.0;27321.825;82779.55;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 10:00:00;22056.08899999;5297.968;3.0;13525.63;44689.99;-3807.30299999
S;SUL;2025-05-06 10:00:00;6754.527;459.708;107.421;3695.006;15625.283;-4608.621
NE;NORDESTE;2025-05-06 11:00:00;2288.685;270.545;9064.825;8465.992;13968.755;6121.292
N;NORTE;2025-05-06 11:00:00;7360.914;1038.44099999;79.98999999;1863.362;8525.07299999;1817.634
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 11:00:00;38685.511;7084.69;9227.783;28522.75;83520.73;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 11:00:00;22458.08399999;5316.236;3.0;14078.845;45124.609;-3268.44399999
S;SUL;2025-05-06 11:00:00;6577.828;459.468;79.968;4114.551;15902.297;-4670.482
NE;NORDESTE;2025-05-06 12:00:00;2280.051;268.01099999;8021.72099999;8302.037;13568.257;5303.563
N;NORTE;2025-05-06 12:00:00;8318.323;1036.797;123.245;1853.75699999;8482.467;2849.655
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 12:00:00;38815.077;7044.419;8231.123;27949.473;82040.09;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 12:00:00;22510.486;5279.897;3.0;13679.30199999;45317.363;-3844.678
S;SUL;2025-05-06 12:00:00;5706.217;459.714;83.157;4114.377;14672.005;-4308.54
NE;NORDESTE;2025-05-06 13:00:00;2304.943;265.027;7664.629;8119.712;13867.139;4487.172
N;NORTE;2025-05-06 13:00:00;10311.084;1043.761;230.063;1726.47099999;8833.073;4478.30599999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 13:00:00;42801.96;7030.837;8012.774;26430.079;84275.65;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 13:00:00;24273.273;5263.29699999;3.0;12891.595;45977.307;-3546.14199999
S;SUL;2025-05-06 13:00:00;5912.66;458.752;115.082;3692.301;15598.131;-5419.336
NE;NORDESTE;2025-05-06 14:00:00;2283.131;266.611;8258.149;7413.42;14293.805;3927.506
N;NORTE;2025-05-06 14:00:00;11775.148;1052.252;136.256;1433.37899999;9155.22499999;5241.81
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 14:00:00;47027.005;7262.191;8561.807;23225.427;86076.43;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 14:00:00;25274.367;5434.64499999;3.0;11465.14;46301.573;-4124.421
S;SUL;2025-05-06 14:00:00;7694.359;508.683;164.402;2913.488;16325.827;-5044.895
NE;NORDESTE;2025-05-06 15:00:00;2448.346;268.133;8774.618;6232.322;14434.573;3288.846
N;NORTE;2025-05-06 15:00:00;13915.14399999;1105.655;100.288;1034.86;9151.302;7004.645
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 15:00:00;51984.243;7539.674;9069.819;18205.767;86799.5;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 15:00:00;27332.175;5597.79799999;3.0;8991.666;46763.433;-4838.794
S;SUL;2025-05-06 15:00:00;8288.578;568.088;191.913;1946.919;16450.195;-5454.697
NE;NORDESTE;2025-05-06 16:00:00;3610.959;273.906;11751.162;2948.95699999;14602.151;3982.833
N;NORTE;2025-05-06 16:00:00;16710.301;1101.985;103.094;573.142;9129.9;9358.622
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 16:00:00;58830.612;7604.236;12100.805;9484.064;88019.72;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 16:00:00;29847.297;5679.00399999;3.0;5081.029;47715.84;-7105.51
S;SUL;2025-05-06 16:00:00;8662.05499999;549.341;243.54899999;880.93599999;16571.826;-6235.945
NE;NORDESTE;2025-05-06 17:00:00;4387.91199999;275.023;14023.59699999;232.784;14660.45799999;4258.858
N;NORTE;2025-05-06 17:00:00;16744.61199999;1115.432;139.436;174.312;8663.809;9509.983
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 17:00:00;64375.728;7624.365;14514.131;1321.509;87835.73;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 17:00:00;34100.67899999;5694.073;3.0;786.435;48033.00599999;-7448.819
S;SUL;2025-05-06 17:00:00;9142.525;539.837;348.098;127.978;16478.46;-6320.022
NE;NORDESTE;2025-05-06 18:00:00;5700.65199999;275.476;14568.635;1.19499999;14936.987;5608.971
N;NORTE;2025-05-06 18:00:00;15470.054;1094.781;175.812;14.957;8405.02899999;8350.575
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 18:00:00;68316.405;7632.986;15295.814;39.526;91284.73;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 18:00:00;37730.807;5729.289;3.5;22.874;50627.229;-7140.759
S;SUL;2025-05-06 18:00:00;9414.89199999;533.44;547.86699999;0.5;17315.48599999;-6818.787
NE;NORDESTE;2025-05-06 19:00:00;6088.829;277.3;15770.448;0.905;14787.495;7349.987
N;NORTE;2025-05-06 19:00:00;13936.028;1094.69;178.311;0.009;8430.849;6778.189
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 19:00:00;66449.35;7554.359;16589.567;1.922;90595.2;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 19:00:00;38117.336;5695.001;4.0;0.008;50458.663;-6642.31799999
S;SUL;2025-05-06 19:00:00;8307.157;487.36799999;636.808;1.0;16918.191;-7485.858
NE;NORDESTE;2025-05-06 20:00:00;6091.33499999;276.319;16835.47599999;0.766;14720.39999999;8483.496
N;NORTE;2025-05-06 20:00:00;12465.576;1096.95699999;219.916;0.0;8568.58599999;5213.863
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 20:00:00;63561.285;7512.986;17855.803;1.766;88931.84;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 20:00:00;38009.536;5678.941;4.0;0.0;49552.694;-5860.217
S;SUL;2025-05-06 20:00:00;6994.838;460.769;796.411;1.0;16090.16;-7837.142
NE;NORDESTE;2025-05-06 21:00:00;5820.04;275.433;17634.20699999;0.677;15114.21299999;8616.144
N;NORTE;2025-05-06 21:00:00;12265.182;1102.483;240.24;0.0;8711.571;4896.334
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 21:00:00;61545.506;7531.207;18764.988;1.677;87843.38;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 21:00:00;37023.67799999;5686.682;4.0;0.0;48486.459;-5772.09899999
S;SUL;2025-05-06 21:00:00;6436.60599999;466.609;886.541;1.0;15531.13499999;-7740.379
NE;NORDESTE;2025-05-06 22:00:00;5370.978;272.345;17275.99099999;0.339;15038.93899999;7880.714
N;NORTE;2025-05-06 22:00:00;12698.399;1084.336;260.979;0.0;8804.539;5239.17499999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 22:00:00;58181.236;7468.167;18486.425;1.339;84137.17;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 22:00:00;34544.026;5649.078;4.0;0.0;45788.944;-5591.83999999
S;SUL;2025-05-06 22:00:00;5567.833;462.408;945.455;1.0;14504.745;-7528.049
NE;NORDESTE;2025-05-06 23:00:00;4321.89099999;273.2;17292.25499999;0.0;14581.75199999;7305.594
N;NORTE;2025-05-06 23:00:00;12801.301;1089.337;307.065;0.0;8748.097;5449.606
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-06 23:00:00;52815.454;7497.32;18717.856;0.5;79031.13;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-06 23:00:00;31598.523;5668.677;4.0;0.0;42468.486;-5197.286
S;SUL;2025-05-06 23:00:00;4093.739;466.106;1114.53599999;0.5;13232.795;-7557.914
NE;NORDESTE;2025-05-07 00:00:00;3579.881;268.954;17818.48399999;0.0;14196.99599999;7470.323
N;NORTE;2025-05-07 00:00:00;12287.405;1085.718;270.568;0.0;8602.51099999;5041.18
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-07 00:00:00;48233.679;6944.075;19357.911;0.0;74535.67;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-07 00:00:00;29422.06699999;5126.919;3.018;0.0;39540.06299999;-4988.059
S;SUL;2025-05-07 00:00:00;2944.326;462.484;1265.84099999;0.0;12196.095;-7523.444
NE;NORDESTE;2025-05-07 01:00:00;3355.85;269.486;17536.09799999;0.0;13813.13799999;7348.296
N;NORTE;2025-05-07 01:00:00;11636.739;1085.099;286.296;0.0;8382.565;4625.56899999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-07 01:00:00;45220.202;6693.155;19136.881;0.0;71050.24;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-07 01:00:00;27503.346;4873.809;3.0;0.0;37283.026;-4902.871
S;SUL;2025-05-07 01:00:00;2724.26699999;464.761;1311.487;0.0;11571.50899999;-7070.994
NE;NORDESTE;2025-05-07 02:00:00;3193.16299999;269.617;16858.95299999;0.0;13467.63999999;6854.093
N;NORTE;2025-05-07 02:00:00;10921.756;1043.884;280.12099999;0.0;8195.444;4050.317
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-07 02:00:00;43777.767;6641.793;18349.733;0.0;68769.29;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-07 02:00:00;27315.806;4866.743;3.0;0.0;35963.915;-3778.366
S;SUL;2025-05-07 02:00:00;2347.042;461.549;1207.65899999;0.0;11142.294;-7126.044
NE;NORDESTE;2025-05-07 03:00:00;3177.641;271.772;16199.768;0.0;13209.528;6439.65299999
N;NORTE;2025-05-07 03:00:00;10051.061;1012.679;231.931;0.0;7987.821;3307.85
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-07 03:00:00;43488.936;6622.532;17667.727;0.0;67779.2;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-07 03:00:00;27949.91999999;4879.406;3.0;0.0;35536.34299999;-2704.017
S;SUL;2025-05-07 03:00:00;2310.314;458.675;1233.028;0.0;11045.503;-7043.486
NE;NORDESTE;2025-05-07 04:00:00;3147.749;271.40499999;16157.3;1.532;13094.15799999;6483.828
N;NORTE;2025-05-07 04:00:00;10169.545;1007.201;267.19799999;0.0;7878.037;3565.907
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-07 04:00:00;43845.478;6584.069;17570.938;1.538;68002.02;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-07 04:00:00;27745.978;4848.557;3.0;0.006;35830.796;-3233.255
S;SUL;2025-05-07 04:00:00;2782.20599999;456.90599999;1143.44;0.0;11199.032;-6816.48
NE;NORDESTE;2025-05-07 05:00:00;3039.132;273.697;16348.49299999;182.618;12897.47299999;6946.467
N;NORTE;2025-05-07 05:00:00;11648.453;986.823;107.28;9.499;7822.896;4929.159
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-07 05:00:00;46331.591;6627.155;17493.635;198.851;70651.23;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-07 05:00:00;27837.724;4906.18199999;3.0;6.734;37943.431;-5189.791
S;SUL;2025-05-07 05:00:00;3806.282;460.453;1034.862;0.0;11987.432;-6685.835
NE;NORDESTE;2025-05-07 06:00:00;2759.99;271.08;15714.24799999;2812.657;12656.25999999;8901.715
N;NORTE;2025-05-07 06:00:00;10348.415;983.777;124.641;169.647;7513.42;4113.06
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-07 06:00:00;47194.852;6550.24;16773.381;4027.99;74546.46;0.0
SE;SUDESTE/CENTRO-OESTE;2025-05-07 06:00:00;28030.098;4835.27499999;3.0;1004.09199999;40845.78699999;-6973.322
S;SUL;2025-05-07 06:00:00;6056.34899999;460.108;931.492;41.594;13530.996;-6041.453
NE;NORDESTE;2025-05-07 07:00:00;2268.70899999;268.991;14539.566;6423.37;13064.676;10435.95999999
N;NORTE;2025-05-07 07:00:00;7305.754;986.61;140.397;608.736;7572.271;1469.226
SIN;SISTEMA INTERLIGADO NACIONAL;2025-05-07 07:00:00;42092.378;6493.182;15484.005;14083.166;78152.73;0.0
